Sample,ACCUMULATION_LEVEL,READS_USED,GC,WINDOWS,READ_STARTS,MEAN_BASE_QUALITY,NORMALIZED_COVERAGE,ERROR_BAR_WIDTH,SAMPLE,LIBRARY,READ_GROUP
CAP41WGS_MO032,All Reads,UNIQUE,78,817829,146231,5,5.23853,0.013699,,,
CAP41WGS_MO032,All Reads,UNIQUE,77,919915,176711,5,5.627926,0.013388,,,
CAP41WGS_MO032,All Reads,UNIQUE,76,1047677,215145,5,6.016395,0.012971,,,
CAP41WGS_MO032,All Reads,UNIQUE,54,48882375,2872674,6,1.721736,0.001016,,,
CAP41WGS_MO032,All Reads,UNIQUE,55,45201564,2787831,6,1.806947,0.001082,,,
CAP41WGS_MO032,All Reads,UNIQUE,56,41654980,2689471,6,1.891614,0.001153,,,
CAP41WGS_MO032,All Reads,UNIQUE,57,37884218,2586577,6,2.000321,0.001244,,,
CAP41WGS_MO032,All Reads,UNIQUE,58,33727560,2480715,6,2.154887,0.001368,,,
CAP41WGS_MO032,All Reads,UNIQUE,59,29225947,2359025,6,2.364811,0.00154,,,
CAP41WGS_MO032,All Reads,UNIQUE,60,24712094,2221911,6,2.634205,0.001767,,,
CAP41WGS_MO032,All Reads,UNIQUE,61,20544801,2080259,6,2.966525,0.002057,,,
CAP41WGS_MO032,All Reads,UNIQUE,62,16987338,1926890,6,3.323259,0.002394,,,
CAP41WGS_MO032,All Reads,UNIQUE,63,14048460,1764915,6,3.680676,0.002771,,,
CAP41WGS_MO032,All Reads,UNIQUE,3,148757,29,9,0.005712,0.001061,,,
CAP41WGS_MO032,All Reads,UNIQUE,64,11623423,1610665,6,4.059791,0.003199,,,
CAP41WGS_MO032,All Reads,UNIQUE,66,7922087,1295999,5,4.792891,0.00421,,,
CAP41WGS_MO032,All Reads,UNIQUE,67,6448434,1132611,5,5.145873,0.004835,,,
CAP41WGS_MO032,All Reads,UNIQUE,68,5168154,973055,5,5.51613,0.005592,,,
CAP41WGS_MO032,All Reads,UNIQUE,69,4144924,825278,5,5.833326,0.006421,,,
CAP41WGS_MO032,All Reads,UNIQUE,70,3331053,693579,5,6.10024,0.007325,,,
CAP41WGS_MO032,All Reads,UNIQUE,71,2669917,572448,5,6.281608,0.008302,,,
CAP41WGS_MO032,All Reads,UNIQUE,72,2160214,472528,5,6.408602,0.009323,,,
CAP41WGS_MO032,All Reads,UNIQUE,73,1761175,388150,5,6.456982,0.010364,,,
CAP41WGS_MO032,All Reads,UNIQUE,74,1450253,319345,5,6.451324,0.011416,,,
CAP41WGS_MO032,All Reads,UNIQUE,75,1217720,262744,5,6.321467,0.012333,,,
CAP41WGS_MO032,All Reads,UNIQUE,65,9600303,1451242,6,4.428814,0.003676,,,
CAP41WGS_MO032,All Reads,UNIQUE,2,116883,23,8,0.005765,0.001202,,,
CAP41WGS_MO032,All Reads,UNIQUE,1,100510,15,8,0.004372,0.001129,,,
CAP41WGS_MO032,All Reads,UNIQUE,0,137628,2063,7,0.439162,0.009669,,,
CAP41WGS_MO032,All Reads,ALL,29,72520266,1094404,8,0.223605,0.000214,,,
CAP41WGS_MO032,All Reads,ALL,30,80672875,1387487,8,0.254838,0.000216,,,
CAP41WGS_MO032,All Reads,ALL,31,88276440,1740317,8,0.29211,0.000221,,,
CAP41WGS_MO032,All Reads,ALL,32,95175441,2128239,8,0.331328,0.000227,,,
CAP41WGS_MO032,All Reads,ALL,33,101272012,2551754,8,0.373347,0.000234,,,
CAP41WGS_MO032,All Reads,ALL,34,106580575,3007824,8,0.418155,0.000241,,,
CAP41WGS_MO032,All Reads,ALL,35,110997872,3498426,8,0.467004,0.00025,,,
CAP41WGS_MO032,All Reads,ALL,36,114484260,4008006,8,0.518735,0.000259,,,
CAP41WGS_MO032,All Reads,ALL,37,116323554,4480055,8,0.570661,0.00027,,,
CAP41WGS_MO032,All Reads,ALL,38,116105623,4938755,8,0.630271,0.000284,,,
CAP41WGS_MO032,All Reads,ALL,39,114081347,5330587,7,0.692346,0.0003,,,
CAP41WGS_MO032,All Reads,ALL,40,110526771,5673198,7,0.760542,0.000319,,,
CAP41WGS_MO032,All Reads,ALL,41,105557564,5931087,7,0.832545,0.000342,,,
CAP41WGS_MO032,All Reads,ALL,42,99687188,6132335,7,0.911485,0.000368,,,
CAP41WGS_MO032,All Reads,ALL,43,93641152,6293467,7,0.995832,0.000397,,,
CAP41WGS_MO032,All Reads,ALL,44,88231115,6430889,7,1.079971,0.000426,,,
CAP41WGS_MO032,All Reads,ALL,45,83867340,6513897,7,1.150829,0.000451,,,
CAP41WGS_MO032,All Reads,ALL,46,80500873,6573929,7,1.210005,0.000472,,,
CAP41WGS_MO032,All Reads,ALL,47,77805265,6615826,7,1.259906,0.00049,,,
CAP41WGS_MO032,All Reads,ALL,48,75098809,6624973,7,1.307115,0.000508,,,
CAP41WGS_MO032,All Reads,ALL,49,71799062,6594405,7,1.36088,0.00053,,,
CAP41WGS_MO032,All Reads,ALL,28,63970372,839997,9,0.194564,0.000212,,,
CAP41WGS_MO032,All Reads,ALL,27,55200587,634194,9,0.170232,0.000214,,,
CAP41WGS_MO032,All Reads,ALL,26,46511797,467480,9,0.148923,0.000218,,,
CAP41WGS_MO032,All Reads,ALL,25,38195011,336124,9,0.130393,0.000225,,,
CAP41WGS_MO032,All Reads,ALL,3,148757,38,9,0.003785,0.000614,,,
CAP41WGS_MO032,All Reads,ALL,4,164256,63,9,0.005683,0.000716,,,
CAP41WGS_MO032,All Reads,ALL,5,169310,114,9,0.009977,0.000934,,,
CAP41WGS_MO032,All Reads,ALL,6,190654,169,10,0.013134,0.00101,,,
CAP41WGS_MO032,All Reads,ALL,7,204746,246,10,0.017803,0.001135,,,
CAP41WGS_MO032,All Reads,ALL,8,232995,266,10,0.016916,0.001037,,,
CAP41WGS_MO032,All Reads,ALL,9,259590,367,10,0.020948,0.001093,,,
CAP41WGS_MO032,All Reads,ALL,10,302920,642,10,0.031403,0.001239,,,
CAP41WGS_MO032,All Reads,ALL,11,368095,822,10,0.033088,0.001154,,,
CAP41WGS_MO032,All Reads,ALL,12,476417,1165,9,0.036233,0.001062,,,
CAP41WGS_MO032,All Reads,ALL,50,67632983,6516195,7,1.427573,0.000559,,,
CAP41WGS_MO032,All Reads,ALL,13,625571,1503,10,0.0356,0.000918,,,
CAP41WGS_MO032,All Reads,ALL,15,1295451,3916,10,0.04479,0.000716,,,
CAP41WGS_MO032,All Reads,ALL,16,1934534,6235,10,0.047755,0.000605,,,
CAP41WGS_MO032,All Reads,ALL,17,2903580,10386,10,0.053,0.00052,,,
CAP41WGS_MO032,All Reads,ALL,18,4351124,17432,10,0.059362,0.00045,,,
CAP41WGS_MO032,All Reads,ALL,19,6421186,28646,10,0.066102,0.000391,,,
CAP41WGS_MO032,All Reads,ALL,20,9272096,46044,9,0.07358,0.000343,,,
CAP41WGS_MO032,All Reads,ALL,21,13036310,72995,9,0.082966,0.000307,,,
CAP41WGS_MO032,All Reads,ALL,22,17792869,110117,9,0.0917,0.000276,,,
CAP41WGS_MO032,All Reads,ALL,23,23610800,164409,9,0.103176,0.000254,,,
CAP41WGS_MO032,All Reads,ALL,24,30464428,239318,9,0.116398,0.000238,,,
CAP41WGS_MO032,All Reads,ALL,14,882957,2440,10,0.040946,0.000829,,,
CAP41WGS_MO032,All Reads,ALL,1,100510,16,8,0.002359,0.00059,,,
CAP41WGS_MO032,All Reads,ALL,51,62773212,6393906,6,1.509228,0.000597,,,
CAP41WGS_MO032,All Reads,ALL,53,53057696,6060692,6,1.692531,0.000688,,,
CAP41WGS_MO032,All Reads,ALL,80,607258,179265,4,4.374064,0.010331,,,
CAP41WGS_MO032,All Reads,ALL,81,510873,132386,4,3.839653,0.010553,,,
CAP41WGS_MO032,All Reads,ALL,82,429147,96639,4,3.336639,0.010733,,,
CAP41WGS_MO032,All Reads,ALL,83,353190,67048,4,2.812809,0.010863,,,
CAP41WGS_MO032,All Reads,ALL,84,276592,44151,4,2.365178,0.011256,,,
CAP41WGS_MO032,All Reads,ALL,85,201005,28520,4,2.102353,0.012449,,,
CAP41WGS_MO032,All Reads,ALL,86,134431,17035,4,1.877611,0.014386,,,
CAP41WGS_MO032,All Reads,ALL,87,88181,9797,4,1.646194,0.016632,,,
CAP41WGS_MO032,All Reads,ALL,88,60854,5639,4,1.373017,0.018284,,,
CAP41WGS_MO032,All Reads,ALL,89,39446,3139,4,1.179102,0.021045,,,
CAP41WGS_MO032,All Reads,ALL,90,25762,1692,4,0.973159,0.023658,,,
CAP41WGS_MO032,All Reads,ALL,91,16609,1078,4,0.961697,0.029291,,,
CAP41WGS_MO032,All Reads,ALL,92,9922,588,4,0.878094,0.036212,,,
CAP41WGS_MO032,All Reads,ALL,93,6255,401,4,0.949905,0.047436,,,
CAP41WGS_MO032,All Reads,ALL,94,3553,376,5,1.568034,0.080865,,,
CAP41WGS_MO032,All Reads,ALL,95,1701,514,8,4.477357,0.197488,,,
CAP41WGS_MO032,All Reads,ALL,96,986,328,9,4.929011,0.272159,,,
CAP41WGS_MO032,All Reads,ALL,97,658,1025,10,23.081332,0.72094,,,
CAP41WGS_MO032,All Reads,ALL,98,328,1336,10,60.352533,1.651172,,,
CAP41WGS_MO032,All Reads,ALL,99,133,328,10,36.541392,2.017661,,,
CAP41WGS_MO032,All Reads,ALL,100,339,4,2,0.174833,0.087416,,,
CAP41WGS_MO032,All Reads,ALL,79,712822,230993,5,4.801541,0.00999,,,
CAP41WGS_MO032,All Reads,ALL,78,817829,291145,5,5.274845,0.009776,,,
CAP41WGS_MO032,All Reads,ALL,77,919915,358596,5,5.775913,0.009645,,,
CAP41WGS_MO032,All Reads,ALL,76,1047677,444991,5,6.29342,0.009434,,,
CAP41WGS_MO032,All Reads,ALL,54,48882375,5896464,6,1.78732,0.000736,,,
CAP41WGS_MO032,All Reads,ALL,55,45201564,5737501,6,1.880755,0.000785,,,
CAP41WGS_MO032,All Reads,ALL,56,41654980,5541920,6,1.971316,0.000837,,,
CAP41WGS_MO032,All Reads,ALL,57,37884218,5337057,6,2.087403,0.000904,,,
CAP41WGS_MO032,All Reads,ALL,58,33727560,5134499,6,2.255672,0.000995,,,
CAP41WGS_MO032,All Reads,ALL,59,29225947,4906764,6,2.487651,0.001123,,,
CAP41WGS_MO032,All Reads,ALL,60,24712094,4638774,6,2.781356,0.001291,,,
CAP41WGS_MO032,All Reads,ALL,61,20544801,4369982,6,3.151669,0.001508,,,
CAP41WGS_MO032,All Reads,ALL,62,16987338,4066272,6,3.546778,0.001759,,,
CAP41WGS_MO032,All Reads,ALL,63,14048460,3741641,6,3.946356,0.00204,,,
CAP41WGS_MO032,All Reads,ALL,52,57747767,6230783,6,1.598712,0.00064,,,
CAP41WGS_MO032,All Reads,ALL,64,11623423,3428087,6,4.369992,0.00236,,,
CAP41WGS_MO032,All Reads,ALL,66,7922087,2774084,6,5.188513,0.003115,,,
CAP41WGS_MO032,All Reads,ALL,67,6448434,2436452,5,5.598433,0.003587,,,
CAP41WGS_MO032,All Reads,ALL,68,5168154,2096736,5,6.011339,0.004151,,,
CAP41WGS_MO032,All Reads,ALL,69,4144924,1780464,5,6.364723,0.00477,,,
CAP41WGS_MO032,All Reads,ALL,70,3331053,1500457,5,6.674287,0.005449,,,
CAP41WGS_MO032,All Reads,ALL,71,2669917,1237603,5,6.868256,0.006174,,,
CAP41WGS_MO032,All Reads,ALL,72,2160214,1014031,5,6.955324,0.006907,,,
CAP41WGS_MO032,All Reads,ALL,73,1761175,827596,5,6.962717,0.007654,,,
CAP41WGS_MO032,All Reads,ALL,74,1450253,676876,5,6.915574,0.008406,,,
CAP41WGS_MO032,All Reads,ALL,75,1217720,549900,5,6.691125,0.009023,,,
CAP41WGS_MO032,All Reads,ALL,65,9600303,3096337,6,4.778881,0.002716,,,
CAP41WGS_MO032,All Reads,ALL,0,137628,2807,7,0.302203,0.005704,,,
CAP41WGS_MO033,All Reads,UNIQUE,50,67632983,3214555,6,1.385598,0.000773,,,
CAP41WGS_MO033,All Reads,UNIQUE,99,133,354,10,77.593698,4.124059,,,
CAP41WGS_MO033,All Reads,ALL,71,2669917,1243275,5,6.854398,0.006147,,,
CAP41WGS_MO033,All Reads,ALL,70,3331053,1511660,5,6.679939,0.005433,,,
CAP41WGS_MO033,All Reads,ALL,69,4144924,1796690,5,6.380526,0.00476,,,
CAP41WGS_MO033,All Reads,ALL,68,5168154,2105347,5,5.996366,0.004133,,,
CAP41WGS_MO033,All Reads,ALL,67,6448434,2442208,5,5.574787,0.003567,,,
CAP41WGS_MO033,All Reads,ALL,66,7922087,2790334,6,5.184615,0.003104,,,
CAP41WGS_MO033,All Reads,ALL,65,9600303,3105546,6,4.7616,0.002702,,,
CAP41WGS_MO033,All Reads,ALL,64,11623423,3444678,6,4.36229,0.00235,,,
CAP41WGS_MO033,All Reads,ALL,63,14048460,3756918,6,3.936433,0.002031,,,
CAP41WGS_MO033,All Reads,ALL,62,16987338,4084973,6,3.539678,0.001751,,,
CAP41WGS_MO033,All Reads,ALL,61,20544801,4389037,6,3.144613,0.001501,,,
CAP41WGS_MO033,All Reads,ALL,60,24712094,4661507,6,2.776622,0.001286,,,
CAP41WGS_MO033,All Reads,ALL,59,29225947,4928991,6,2.4825,0.001118,,,
CAP41WGS_MO033,All Reads,ALL,58,33727560,5160799,6,2.252329,0.000991,,,
CAP41WGS_MO033,All Reads,ALL,57,37884218,5364969,6,2.084533,0.0009,,,
CAP41WGS_MO033,All Reads,ALL,56,41654980,5562584,6,1.965665,0.000833,,,
CAP41WGS_MO033,All Reads,ALL,55,45201564,5760703,6,1.875953,0.000782,,,
CAP41WGS_MO033,All Reads,ALL,54,48882375,5916373,6,1.781571,0.000732,,,
CAP41WGS_MO033,All Reads,ALL,53,53057696,6075360,6,1.68548,0.000684,,,
CAP41WGS_MO033,All Reads,ALL,52,57747767,6246521,6,1.592219,0.000637,,,
CAP41WGS_MO033,All Reads,ALL,51,62773212,6406148,6,1.502182,0.000594,,,
CAP41WGS_MO033,All Reads,ALL,72,2160214,1021046,5,6.957423,0.006885,,,
CAP41WGS_MO033,All Reads,ALL,73,1761175,837238,5,6.997555,0.007648,,,
CAP41WGS_MO033,All Reads,ALL,74,1450253,679530,5,6.897072,0.008367,,,
CAP41WGS_MO033,All Reads,ALL,75,1217720,556091,5,6.721997,0.009014,,,
CAP41WGS_MO033,All Reads,ALL,97,658,1096,10,24.517973,0.740592,,,
CAP41WGS_MO033,All Reads,ALL,96,986,393,8,5.866993,0.295951,,,
CAP41WGS_MO033,All Reads,ALL,95,1701,557,8,4.820042,0.204232,,,
CAP41WGS_MO033,All Reads,ALL,94,3553,461,5,1.909878,0.088952,,,
CAP41WGS_MO033,All Reads,ALL,93,6255,517,4,1.216643,0.053508,,,
CAP41WGS_MO033,All Reads,ALL,92,9922,710,4,1.053317,0.03953,,,
CAP41WGS_MO033,All Reads,ALL,91,16609,1256,4,1.11313,0.031409,,,
CAP41WGS_MO033,All Reads,ALL,90,25762,2039,4,1.165031,0.025801,,,
CAP41WGS_MO033,All Reads,ALL,89,39446,3618,4,1.350099,0.022446,,,
CAP41WGS_MO033,All Reads,ALL,88,60854,6638,4,1.605639,0.019707,,,
CAP41WGS_MO033,All Reads,UNIQUE,100,339,0,0,0,0,,,
CAP41WGS_MO033,All Reads,ALL,87,88181,10939,4,1.826007,0.017459,,,
CAP41WGS_MO033,All Reads,ALL,85,201005,30394,4,2.225773,0.012767,,,
CAP41WGS_MO033,All Reads,ALL,84,276592,48156,4,2.562776,0.011678,,,
CAP41WGS_MO033,All Reads,ALL,83,353190,71542,4,2.981622,0.011147,,,
CAP41WGS_MO033,All Reads,ALL,82,429147,102903,4,3.52957,0.011003,,,
CAP41WGS_MO033,All Reads,ALL,81,510873,138097,4,3.978975,0.010707,,,
CAP41WGS_MO033,All Reads,ALL,80,607258,183443,4,4.446597,0.010382,,,
CAP41WGS_MO033,All Reads,ALL,79,712822,237758,5,4.909689,0.010069,,,
CAP41WGS_MO033,All Reads,ALL,78,817829,299061,5,5.382663,0.009843,,,
CAP41WGS_MO033,All Reads,ALL,77,919915,368696,5,5.899574,0.009716,,,
CAP41WGS_MO033,All Reads,ALL,76,1047677,452640,5,6.359536,0.009453,,,
CAP41WGS_MO033,All Reads,ALL,86,134431,18436,4,2.018679,0.014867,,,
CAP41WGS_MO033,All Reads,ALL,98,328,1554,11,69.739218,1.769097,,,
CAP41WGS_MO033,All Reads,ALL,49,71799062,6614005,7,1.355956,0.000527,,,
CAP41WGS_MO033,All Reads,ALL,47,77805265,6621925,7,1.252781,0.000487,,,
CAP41WGS_MO033,All Reads,ALL,20,9272096,49152,9,0.07803,0.000352,,,
CAP41WGS_MO033,All Reads,ALL,19,6421186,31251,10,0.071639,0.000405,,,
CAP41WGS_MO033,All Reads,ALL,18,4351124,18821,10,0.063671,0.000464,,,
CAP41WGS_MO033,All Reads,ALL,17,2903580,11326,10,0.057417,0.00054,,,
CAP41WGS_MO033,All Reads,ALL,16,1934534,6936,10,0.052776,0.000634,,,
CAP41WGS_MO033,All Reads,ALL,15,1295451,4381,10,0.04978,0.000752,,,
CAP41WGS_MO033,All Reads,ALL,14,882957,2728,10,0.045478,0.000871,,,
CAP41WGS_MO033,All Reads,ALL,13,625571,1749,10,0.041154,0.000984,,,
CAP41WGS_MO033,All Reads,ALL,12,476417,1288,10,0.039795,0.001109,,,
CAP41WGS_MO033,All Reads,ALL,11,368095,891,10,0.03563,0.001194,,,
CAP41WGS_MO033,All Reads,ALL,10,302920,766,10,0.037222,0.001345,,,
CAP41WGS_MO033,All Reads,ALL,9,259590,524,10,0.029713,0.001298,,,
CAP41WGS_MO033,All Reads,ALL,8,232995,350,10,0.022112,0.001182,,,
CAP41WGS_MO033,All Reads,ALL,7,204746,269,10,0.019339,0.001179,,,
CAP41WGS_MO033,All Reads,ALL,6,190654,199,10,0.015364,0.001089,,,
CAP41WGS_MO033,All Reads,ALL,5,169310,99,9,0.008607,0.000865,,,
CAP41WGS_MO033,All Reads,ALL,4,164256,69,8,0.006183,0.000744,,,
CAP41WGS_MO033,All Reads,ALL,3,148757,33,8,0.003265,0.000568,,,
CAP41WGS_MO033,All Reads,ALL,2,116883,25,7,0.003148,0.00063,,,
CAP41WGS_MO033,All Reads,ALL,1,100510,29,8,0.004247,0.000789,,,
CAP41WGS_MO033,All Reads,ALL,0,137628,2839,7,0.30364,0.005699,,,
CAP41WGS_MO033,All Reads,ALL,21,13036310,77570,9,0.087587,0.000314,,,
CAP41WGS_MO033,All Reads,ALL,22,17792869,117288,9,0.09703,0.000283,,,
CAP41WGS_MO033,All Reads,ALL,23,23610800,174888,9,0.109031,0.000261,,,
CAP41WGS_MO033,All Reads,ALL,24,30464428,251765,9,0.121647,0.000242,,,
CAP41WGS_MO033,All Reads,ALL,46,80500873,6594191,7,1.20576,0.00047,,,
CAP41WGS_MO033,All Reads,ALL,45,83867340,6534924,7,1.146958,0.000449,,,
CAP41WGS_MO033,All Reads,ALL,44,88231115,6439070,7,1.07424,0.000423,,,
CAP41WGS_MO033,All Reads,ALL,43,93641152,6306510,7,0.991339,0.000395,,,
CAP41WGS_MO033,All Reads,ALL,42,99687188,6161685,7,0.90983,0.000367,,,
CAP41WGS_MO033,All Reads,ALL,41,105557564,5953552,7,0.830208,0.00034,,,
CAP41WGS_MO033,All Reads,ALL,40,110526771,5707303,7,0.760087,0.000318,,,
CAP41WGS_MO033,All Reads,ALL,39,114081347,5374650,7,0.693482,0.000299,,,
CAP41WGS_MO033,All Reads,ALL,38,116105623,4989518,8,0.632565,0.000283,,,
CAP41WGS_MO033,All Reads,ALL,37,116323554,4535902,8,0.573979,0.00027,,,
CAP41WGS_MO033,All Reads,ALL,48,75098809,6647387,7,1.30292,0.000505,,,
CAP41WGS_MO033,All Reads,ALL,36,114484260,4060738,8,0.522106,0.000259,,,
CAP41WGS_MO033,All Reads,ALL,34,106580575,3063129,8,0.423046,0.000242,,,
CAP41WGS_MO033,All Reads,ALL,33,101272012,2607821,8,0.379043,0.000235,,,
CAP41WGS_MO033,All Reads,ALL,32,95175441,2167001,8,0.335146,0.000228,,,
CAP41WGS_MO033,All Reads,ALL,31,88276440,1775415,8,0.296043,0.000222,,,
CAP41WGS_MO033,All Reads,ALL,30,80672875,1427122,8,0.260395,0.000218,,,
CAP41WGS_MO033,All Reads,ALL,29,72520266,1128460,8,0.229048,0.000216,,,
CAP41WGS_MO033,All Reads,ALL,28,63970372,870807,9,0.200375,0.000215,,,
CAP41WGS_MO033,All Reads,ALL,27,55200587,658993,9,0.175726,0.000216,,,
CAP41WGS_MO033,All Reads,ALL,26,46511797,487157,9,0.154172,0.000221,,,
CAP41WGS_MO033,All Reads,ALL,25,38195011,355275,9,0.136917,0.00023,,,
CAP41WGS_MO033,All Reads,ALL,35,110997872,3557020,8,0.471706,0.00025,,,
CAP41WGS_MO033,All Reads,ALL,99,133,362,10,40.064233,2.105729,,,
CAP41WGS_MO033,All Reads,ALL,50,67632983,6533870,7,1.42204,0.000556,,,
CAP41WGS_MO033,All Reads,UNIQUE,0,137628,2026,7,0.429148,0.009534,,,
CAP41WGS_MO033,All Reads,UNIQUE,74,1450253,322956,5,6.491939,0.011424,,,
CAP41WGS_MO033,All Reads,UNIQUE,72,2160214,478031,5,6.451105,0.009331,,,
CAP41WGS_MO033,All Reads,UNIQUE,71,2669917,578616,5,6.317824,0.008306,,,
CAP41WGS_MO033,All Reads,UNIQUE,70,3331053,702432,5,6.147486,0.007335,,,
CAP41WGS_MO033,All Reads,UNIQUE,69,4144924,835875,5,5.878948,0.00643,,,
CAP41WGS_MO033,All Reads,UNIQUE,68,5168154,982366,5,5.541313,0.005591,,,
CAP41WGS_MO033,All Reads,UNIQUE,67,6448434,1140913,5,5.157902,0.004829,,,
CAP41WGS_MO033,All Reads,UNIQUE,66,7922087,1306561,5,4.808005,0.004206,,,
CAP41WGS_MO033,All Reads,UNIQUE,65,9600303,1458940,5,4.430241,0.003668,,,
CAP41WGS_MO033,All Reads,UNIQUE,64,11623423,1622740,6,4.069956,0.003195,,,
CAP41WGS_MO033,All Reads,UNIQUE,63,14048460,1776227,6,3.685909,0.002766,,,
CAP41WGS_MO033,All Reads,UNIQUE,62,16987338,1938762,6,3.327162,0.00239,,,
CAP41WGS_MO033,All Reads,UNIQUE,61,20544801,2091965,6,2.968433,0.002052,,,
CAP41WGS_MO033,All Reads,UNIQUE,60,24712094,2235062,6,2.636664,0.001764,,,
CAP41WGS_MO033,All Reads,UNIQUE,59,29225947,2375396,6,2.369421,0.001537,,,
CAP41WGS_MO033,All Reads,UNIQUE,58,33727560,2495247,6,2.156768,0.001365,,,
CAP41WGS_MO033,All Reads,UNIQUE,57,37884218,2601972,6,2.002254,0.001241,,,
CAP41WGS_MO033,All Reads,UNIQUE,56,41654980,2700699,6,1.890097,0.00115,,,
CAP41WGS_MO033,All Reads,UNIQUE,55,45201564,2799548,6,1.805549,0.001079,,,
CAP41WGS_MO033,All Reads,UNIQUE,54,48882375,2881091,6,1.718223,0.001012,,,
CAP41WGS_MO033,All Reads,UNIQUE,53,53057696,2966745,6,1.630072,0.000946,,,
CAP41WGS_MO033,All Reads,UNIQUE,75,1217720,267139,5,6.395355,0.012374,,,
CAP41WGS_MO033,All Reads,UNIQUE,52,57747767,3058071,6,1.543786,0.000883,,,
CAP41WGS_MO033,All Reads,UNIQUE,76,1047677,220196,5,6.127126,0.013057,,,
CAP41WGS_MO033,All Reads,UNIQUE,78,817829,151625,5,5.404844,0.01388,,,
CAP41WGS_MO033,All Reads,ALL,100,339,0,0,0,0,,,
CAP41WGS_MO033,All Reads,UNIQUE,98,328,1517,11,134.83001,3.461735,,,
CAP41WGS_MO033,All Reads,UNIQUE,97,658,1041,10,46.121101,1.429468,,,
CAP41WGS_MO033,All Reads,UNIQUE,96,986,362,9,10.703024,0.562538,,,
CAP41WGS_MO033,All Reads,UNIQUE,95,1701,488,8,8.363544,0.3786,,,
CAP41WGS_MO033,All Reads,UNIQUE,94,3553,372,6,3.052267,0.158253,,,
CAP41WGS_MO033,All Reads,UNIQUE,93,6255,414,4,1.929514,0.09483,,,
CAP41WGS_MO033,All Reads,UNIQUE,92,9922,529,4,1.554287,0.067578,,,
CAP41WGS_MO033,All Reads,UNIQUE,91,16609,923,4,1.620067,0.053325,,,
CAP41WGS_MO033,All Reads,UNIQUE,90,25762,1449,4,1.639697,0.043075,,,
CAP41WGS_MO033,All Reads,UNIQUE,89,39446,2461,4,1.818794,0.036663,,,
CAP41WGS_MO033,All Reads,UNIQUE,88,60854,4497,4,2.154312,0.032125,,,
CAP41WGS_MO033,All Reads,UNIQUE,87,88181,7191,4,2.377328,0.028035,,,
CAP41WGS_MO033,All Reads,UNIQUE,86,134431,11417,4,2.475868,0.023171,,,
CAP41WGS_MO033,All Reads,UNIQUE,85,201005,18400,4,2.668614,0.019673,,,
CAP41WGS_MO033,All Reads,UNIQUE,84,276592,28452,4,2.998804,0.017778,,,
CAP41WGS_MO033,All Reads,UNIQUE,83,353190,40338,4,3.329514,0.016578,,,
CAP41WGS_MO033,All Reads,UNIQUE,82,429147,56575,4,3.843203,0.016158,,,
CAP41WGS_MO033,All Reads,UNIQUE,81,510873,73818,4,4.212347,0.015504,,,
CAP41WGS_MO033,All Reads,UNIQUE,80,607258,95478,4,4.583581,0.014834,,,
CAP41WGS_MO033,All Reads,UNIQUE,79,712822,122819,5,5.022955,0.014333,,,
CAP41WGS_MO033,All Reads,UNIQUE,77,919915,183988,5,5.830645,0.013593,,,
CAP41WGS_MO033,All Reads,UNIQUE,51,62773212,3146969,6,1.46148,0.000824,,,
CAP41WGS_MO033,All Reads,UNIQUE,73,1761175,394229,5,6.525607,0.010393,,,
CAP41WGS_MO033,All Reads,UNIQUE,2,116883,19,6,0.004739,0.001087,,,
CAP41WGS_MO033,All Reads,UNIQUE,23,23610800,124244,9,0.153405,0.000435,,,
CAP41WGS_MO033,All Reads,UNIQUE,22,17792869,85199,9,0.139593,0.000478,,,
CAP41WGS_MO033,All Reads,UNIQUE,21,13036310,57003,9,0.127473,0.000534,,,
CAP41WGS_MO033,All Reads,UNIQUE,20,9272096,36757,9,0.115568,0.000603,,,
CAP41WGS_MO033,All Reads,UNIQUE,19,6421186,23636,10,0.107308,0.000698,,,
CAP41WGS_MO033,All Reads,UNIQUE,18,4351124,14374,10,0.096305,0.000803,,,
CAP41WGS_MO033,All Reads,UNIQUE,17,2903580,8768,10,0.088032,0.00094,,,
CAP41WGS_MO033,All Reads,UNIQUE,16,1934534,5445,10,0.082053,0.001112,,,
CAP41WGS_MO033,All Reads,UNIQUE,14,882957,2195,10,0.072472,0.001547,,,
CAP41WGS_MO033,All Reads,UNIQUE,13,625571,1418,10,0.066081,0.001755,,,
CAP41WGS_MO033,All Reads,UNIQUE,24,30464428,175251,9,0.167704,0.000401,,,
CAP41WGS_MO033,All Reads,UNIQUE,12,476417,1070,10,0.065474,0.002002,,,
CAP41WGS_MO033,All Reads,UNIQUE,10,302920,636,10,0.061207,0.002427,,,
CAP41WGS_MO033,All Reads,UNIQUE,9,259590,446,10,0.050087,0.002372,,,
CAP41WGS_MO033,All Reads,UNIQUE,8,232995,293,10,0.03666,0.002142,,,
CAP41WGS_MO033,All Reads,UNIQUE,7,204746,242,10,0.034457,0.002215,,,
CAP41WGS_MO033,All Reads,UNIQUE,6,190654,170,11,0.025994,0.001994,,,
CAP41WGS_MO033,All Reads,UNIQUE,5,169310,85,9,0.014636,0.001587,,,
CAP41WGS_MO033,All Reads,UNIQUE,4,164256,59,8,0.010471,0.001363,,,
CAP41WGS_MO033,All Reads,UNIQUE,3,148757,29,8,0.005683,0.001055,,,
